step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
307,0.006160000000000014,2e-05,476.06963419127,9.914328399048472e-05,0.1778207947002166,2.1964383166249076e-08,59587.58724221996,0.5880837625681713,0.5880837625681713,0.5880837625681713,computed,,,p2db,p2db,p2db,267679.3773089981,0.07603885517596981,-0.07329061583834877,0.00313189048321006,0.005880132419410831,-2.5985797290004053e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.06963419127,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.5880837625681713,486.82493318617344,486.82493318617344,489.7249331861734
308,0.0061800000000000145,2e-05,476.2436935556908,9.913720348953667e-05,0.17806814401747992,2.199223786102606e-08,60000.727204155184,0.5921611369766118,0.5921611369766118,0.5921611369766118,computed,,,p2db,p2db,p2db,267582.1379122324,0.07595097638471565,-0.07314810232063647,0.003082575251462363,0.00588545191686785,-2.6013263036694934e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.2436935556908,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.5921611369766118,486.82493318617344,486.82493318617344,489.7249331861734
309,0.0062000000000000145,2e-05,476.41712396051116,9.913111305896392e-05,0.17831358564049704,2.2019845235076033e-08,60414.919829091086,0.596248900361126,0.596248900361126,0.596248900361126,computed,,,p2db,p2db,p2db,267485.1925112457,0.07586345717313572,-0.07300626740620383,0.0030335139360667704,0.005890706303073906,-2.6000752462521093e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.41712396051116,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.596248900361126,486.82493318617344,486.82493318617344,489.7249331861734
310,0.006220000000000015,2e-05,476.58993234634175,9.912501276302925e-05,0.17855714412986828,2.204720841971367e-08,60830.167833675936,0.6003470795329477,0.6003470795329477,0.6003470795329477,computed,,,p2db,p2db,p2db,267388.5377579373,0.07577629492839888,-0.0728651066768418,0.002984705579167244,0.005895896437910731,-2.607186411207607e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.58993234634175,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6003470795329477,486.82493318617344,486.82493318617344,489.7249331861734
311,0.006240000000000015,2e-05,476.76212554751874,9.911890266520966e-05,0.1787988430210559,2.207433041827166e-08,61246.47395104535,0.6044557014660287,0.6044557014660287,0.6044557014660287,computed,,,p2db,p2db,p2db,267292.1703540019,0.07568948707688122,-0.07272461568866724,0.002936149154231496,0.005901023146137446,-2.6036919668903646e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.76212554751874,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6044557014660287,486.82493318617344,486.82493318617344,489.7249331861734
312,0.006260000000000015,2e-05,476.93371030070534,9.911278282818739e-05,0.17903870609664663,2.210121426321656e-08,61663.84094640814,0.6085747934508575,0.6085747934508575,0.6085747934508575,computed,,,p2db,p2db,p2db,267196.0870463228,0.07560303103652806,-0.07258479005244449,0.0028878436694072026,0.005906087259365074,-2.6058743010648477e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.93371030070534,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6085747934508575,486.82493318617344,486.82493318617344,489.7249331861734
313,0.006280000000000015,2e-05,477.1046932413709,9.910665331387398e-05,0.17927675641292426,2.212786289598114e-08,62082.27160358569,0.6127043829616154,0.6127043829616154,0.6127043829616154,computed,,,p2db,p2db,p2db,267100.2846291412,0.07551692425426182,-0.07244562536357309,0.002839788086012327,0.005911089584008367,-2.6073073092908183e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.1046932413709,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6127043829616154,486.82493318617344,486.82493318617344,489.7249331861734
314,0.006300000000000015,2e-05,477.27508090767515,9.910051418342003e-05,0.179513016723423,2.2154279219285674e-08,62501.768729476054,0.6168444977002324,0.6168444977002324,0.6168444977002324,computed,,,p2db,p2db,p2db,267004.75994207786,0.07543116418745809,-0.07230711723836894,0.002791981357277579,0.00591603091528141,-2.6089146849817e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.27508090767515,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6168444977002324,486.82493318617344,486.82493318617344,489.7249331861734
315,0.006320000000000015,2e-05,477.4448797425401,9.909436549722672e-05,0.1797475094223261,2.2180466090171462e-08,62922.33515430865,0.620995165598901,0.620995165598901,0.620995165598901,computed,,,p2db,p2db,p2db,266909.50986916403,0.07534574831498488,-0.07216926131189974,0.002744422421055202,0.005920912035356283,-2.611215946593526e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.4448797425401,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.620995165598901,486.82493318617344,486.82493318617344,489.7249331861734
316,0.006340000000000015,2e-05,477.61409609445644,9.9088207314952e-05,0.17998025670723916,2.220642634010437e-08,63343.97372887297,0.6251564147927261,0.6251564147927261,0.6251564147927261,computed,,,p2db,p2db,p2db,266814.531338576,0.07526067411289818,-0.07203205323124309,0.0026971102156339013,0.005925733718765162,-2.6214761767590078e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.61409609445644,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6251564147927261,486.82493318617344,486.82493318617344,489.7249331861734
317,0.006360000000000015,2e-05,477.7827362163806,9.908203969554283e-05,0.18021127981490231,2.2232162680706433e-08,63766.687316969525,0.629328273545221,0.629328273545221,0.629328273545221,computed,,,p2db,p2db,p2db,266719.82132344076,0.07517593910604431,-0.07189548863255141,0.002650043620252415,0.005930496707301393,-2.6135560764195542e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.7827362163806,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.629328273545221,486.82493318617344,486.82493318617344,489.7249331861734
318,0.006380000000000015,2e-05,477.95080627606353,9.90758626972164e-05,0.1804406005122137,2.2257677887732142e-08,64190.47881662727,0.6335107704577081,0.6335107704577081,0.6335107704577081,computed,,,p2db,p2db,p2db,266625.3768362162,0.07509154080168817,-0.07175956322559138,0.002603221568052169,0.005935201759036185,-2.6148872208156537e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,477.95080627606353,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6335107704577081,486.82493318617344,486.82493318617344,489.7249331861734
319,0.006400000000000015,2e-05,478.11831234806465,9.906967637748917e-05,0.18066823969997645,2.2282974628822427e-08,64615.35113560493,0.6377039342275345,0.6377039342275345,0.6377039342275345,computed,,,p2db,p2db,p2db,266531.1949333509,0.07500747674116096,-0.07162427269314837,0.0025566429388974147,0.005939849602490838,-2.615580843058629e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.11831234806465,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6377039342275345,486.82493318617344,486.82493318617344,489.7249331861734
320,0.006420000000000015,2e-05,478.2852604201774,9.906348079318372e-05,0.1808942180661624,2.2308055544126337e-08,65041.30720301144,0.6419077937627579,0.6419077937627579,0.6419077937627579,computed,,,p2db,p2db,p2db,266437.27271184843,0.07492374447471195,-0.0714896127463752,0.002510306613087756,0.005944440958116188,-2.616691686246897e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.2852604201774,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6419077937627579,486.82493318617344,486.82493318617344,489.7249331861734
321,0.006440000000000015,2e-05,478.45165639373573,9.905727600043882e-05,0.18111855598309143,2.233292323363468e-08,65468.34996570726,0.6461223781466298,0.6461223781466298,0.6461223781466298,computed,,,p2db,p2db,p2db,266343.6073092631,0.074840341572097,-0.07135557911631231,0.0024642114613547313,0.005948976534949327,-2.6178099054793846e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.45165639373573,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6461223781466298,486.82493318617344,486.82493318617344,489.7249331861734
322,0.006460000000000015,2e-05,478.61750608563386,9.905106205471945e-05,0.18134127351806545,2.2357580258511206e-08,65896.48238912565,0.650347716645701,0.650347716645701,0.650347716645701,computed,,,p2db,p2db,p2db,266250.19590272935,0.07475726561971434,-0.07122216755335418,0.002418356345959491,0.005953457030983171,-2.61866352647272e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.61750608563386,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.650347716645701,486.82493318617344,486.82493318617344,489.7249331861734
323,0.006480000000000015,2e-05,478.78281522884356,9.904483901082717e-05,0.18156239041793867,2.238202913921022e-08,66325.70745431943,0.6545838386806754,0.6545838386806754,0.6545838386806754,computed,,,p2db,p2db,p2db,266157.03570883296,0.07467451421446551,-0.0710893738232557,0.0023727401219082542,0.005957883132698067,-2.6195799973649514e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.78281522884356,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6545838386806754,486.82493318617344,486.82493318617344,489.7249331861734
324,0.006500000000000015,2e-05,478.9475894747068,9.903860692290935e-05,0.1817819261480358,2.240627236029417e-08,66756.02815966454,0.6588307738432226,0.6588307738432226,0.6588307738432226,computed,,,p2db,p2db,p2db,266064.1239824789,0.0745920849739036,-0.07095719371376003,0.0023273616365394535,0.005962255516354541,-2.6196715135692883e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,478.9475894747068,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6588307738432226,486.82493318617344,486.82493318617344,489.7249331861734
325,0.006520000000000015,2e-05,479.1118343940396,9.903236584446866e-05,0.18199989988096718,2.2430312369073146e-08,67187.44751959418,0.6630885518834856,0.6630885518834856,0.6630885518834856,computed,,,p2db,p2db,p2db,265971.4580164247,0.07450997552719103,-0.07082562303116698,0.002282219730838934,0.005966574847654187,-2.620791196041028e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.1118343940396,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6630885518834856,486.82493318617344,486.82493318617344,489.7249331861734
326,0.006540000000000015,2e-05,479.2755554780583,9.902611582837232e-05,0.1822163305035258,2.245415157647365e-08,67619.96856292587,0.6673572026935689,0.6673572026935689,0.6673572026935689,computed,,,p2db,p2db,p2db,265879.03514091077,0.07442818352165949,-0.07069465760180979,0.0022373132401979842,0.005970841781995841,-2.621948158587628e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.2755554780583,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6673572026935689,486.82493318617344,486.82493318617344,489.7249331861734
327,0.0065600000000000155,2e-05,479.4387581404668,9.901985692686085e-05,0.18243123663301636,2.2477792359068924e-08,68053.5943343226,0.67163675632196,0.67163675632196,0.67163675632196,computed,,,p2db,p2db,p2db,265786.85272263316,0.0743467066208052,-0.07056429327279623,0.0021926409946780765,0.005975056965024888,-2.6223378442671863e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.4387581404668,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.67163675632196,486.82493318617344,486.82493318617344,489.7249331861734
328,0.0065800000000000155,2e-05,479.6014477182985,9.901358919155711e-05,0.18264463661333236,2.250123705861306e-08,68488.32789256975,0.6759272429565236,0.6759272429565236,0.6759272429565236,computed,,,p2db,p2db,p2db,265694.90816441376,0.07426554250121295,-0.07043452591095803,0.0021482018194859034,0.005979221032533215,-2.6227923903901496e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.6014477182985,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6759272429565236,486.82493318617344,486.82493318617344,489.7249331861734
329,0.006600000000000016,2e-05,479.7636294728307,9.900731267347474e-05,0.18285654852670422,2.2524487983505787e-08,68924.17230908453,0.6802286929097906,0.6802286929097906,0.6802286929097906,computed,,,p2db,p2db,p2db,265603.1989048286,0.07418468885376385,-0.07030535140265139,0.002103994536165763,0.005983334610871032,-2.623592805679753e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.7636294728307,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6802286929097906,486.82493318617344,486.82493318617344,489.7249331861734
330,0.006620000000000016,2e-05,479.9253085911981,9.900102742302632e-05,0.1830669902023228,2.25475474098714e-08,69361.13066836537,0.6845411366233937,0.6845411366233937,0.6845411366233937,computed,,,p2db,p2db,p2db,265511.7224174369,0.07410414338561754,-0.0701767656558499,0.0020600179625386615,0.005987398317245952,-2.624939659731651e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,479.9253085911981,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6845411366233937,486.82493318617344,486.82493318617344,489.7249331861734
331,0.006640000000000016,2e-05,480.0864901878701,9.899473349003158e-05,0.18327597922206187,2.2570417582279806e-08,69799.20606818126,0.6888646046699359,0.6888646046699359,0.6888646046699359,computed,,,p2db,p2db,p2db,265420.4762100838,0.07402390382206762,-0.07004876460007442,0.002016270913298282,0.005991412759927739,-2.624636252258894e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.0864901878701,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6888646046699359,486.82493318617344,486.82493318617344,489.7249331861734
332,0.006660000000000016,2e-05,480.24717930497695,9.898843092372498e-05,0.1834835329286025,2.2593100714762702e-08,70238.40161670356,0.6931991277246835,0.6931991277246835,0.6931991277246835,computed,,,p2db,p2db,p2db,265329.45782485197,0.07394396789440681,-0.06992134418292018,0.0019727522010459585,0.005995378538545213,-2.6260126174265652e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.24717930497695,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6931991277246835,486.82493318617344,486.82493318617344,489.7249331861734
333,0.006680000000000016,2e-05,480.40738091411083,9.89821197727637e-05,0.18368966842585116,2.2615598990880552e-08,70678.72043369713,0.6975447365773219,0.6975447365773219,0.6975447365773219,computed,,,p2db,p2db,p2db,265238.6648371749,0.07386433335673415,-0.06979450037531455,0.0019294606358102183,0.005999296244111471,-2.62688165924424e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.40738091411083,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.6975447365773219,486.82493318617344,486.82493318617344,489.7249331861734
334,0.006700000000000016,2e-05,480.567099917185,9.897580008523459e-05,0.18389440260097395,2.263791456645022e-08,71120.16564923248,0.7019014621192449,0.7019014621192449,0.7019014621192449,computed,,,p2db,p2db,p2db,265148.09485548106,0.07378499797268617,-0.06966822916707965,0.0018863950265575644,0.006003166459766341,-2.6276022581719904e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.567099917185,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7019014621192449,486.82493318617344,486.82493318617344,489.7249331861734
335,0.006720000000000016,2e-05,480.7263411472741,9.896947190866149e-05,0.18409775211634077,2.2660049568567185e-08,71562.74040238763,0.706269335330744,0.706269335330744,0.706269335330744,computed,,,p2db,p2db,p2db,265057.7455208459,0.07370595951835551,-0.06954252656770105,0.0018435541809835058,0.006006989760534778,-2.628896805974279e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.7263411472741,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.706269335330744,486.82493318617344,486.82493318617344,489.7249331861734
336,0.006740000000000016,2e-05,480.88510937015076,9.896313529001184e-05,0.18429973342845965,2.268200609795006e-08,72006.44784194419,0.7106483872878775,0.7106483872878775,0.7106483872878775,computed,,,p2db,p2db,p2db,264967.61450624705,0.07362721578780898,-0.06941738860897934,0.001800936905982857,0.006010766713956961,-2.629144459434518e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,480.88510937015076,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7106483872878775,486.82493318617344,486.82493318617344,489.7249331861734
337,0.006760000000000016,2e-05,481.043409284913,9.89567902757036e-05,0.18450036278913828,2.270378622909654e-08,72451.29112463315,0.7150386491451581,0.7150386491451581,0.7150386491451581,computed,,,p2db,p2db,p2db,264877.6995163309,0.07354876458162372,-0.06929281134056742,0.0017585420082242007,0.0060144978801485475,-2.630868039914247e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.043409284913,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7150386491451581,486.82493318617344,486.82493318617344,489.7249331861734
338,0.006780000000000016,2e-05,481.2012455245995,9.895043691161124e-05,0.1846996562541569,2.272539201136324e-08,72897.27341336722,0.7194401521181073,0.7194401521181073,0.7194401521181073,computed,,,p2db,p2db,p2db,264787.99828718597,0.0734706037181881,-0.06916879083315125,0.0017163682946113948,0.006018183812105385,-2.6324571394259477e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.2012455245995,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7194401521181073,486.82493318617344,486.82493318617344,489.7249331861734
339,0.006800000000000016,2e-05,481.35862265788194,9.894407524307203e-05,0.18489762969553716,2.2746825470487265e-08,73344.39787856796,0.723852927496353,0.723852927496353,0.723852927496353,computed,,,p2db,p2db,p2db,264698.5085855009,0.07339273102658316,-0.06904532317605577,0.0016744145724685395,0.006021825056110269,-2.633114347221077e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.35862265788194,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.723852927496353,486.82493318617344,486.82493318617344,489.7249331861734
340,0.006820000000000016,2e-05,481.5155451890092,9.893770531489155e-05,0.1850942988094276,2.2768088609567327e-08,73792.66769461033,0.7282770066085401,0.7282770066085401,0.7282770066085401,computed,,,p2db,p2db,p2db,264609.22820871347,0.07331514434406482,-0.06892240447703611,0.0016326796503455445,0.006025422152018117,-2.6346438667876337e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.5155451890092,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7282770066085401,486.82493318617344,486.82493318617344,489.7249331861734
341,0.006840000000000016,2e-05,481.6720175595629,9.893132717134914e-05,0.185289679122288,2.2789183409834905e-08,74242.086041446,0.7327124208383519,0.7327124208383519,0.7327124208383519,computed,,,p2db,p2db,p2db,264520.15498412796,0.07323784152104286,-0.0688000308618076,0.0015911623375748263,0.006028975633461264,-2.6366511743022847e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.6720175595629,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7327124208383519,486.82493318617344,486.82493318617344,489.7249331861734
342,0.006860000000000016,2e-05,481.8280441487024,9.892494085620328e-05,0.1854837860028506,2.281011183213538e-08,74692.65610198631,0.7371592015986806,0.7371592015986806,0.7371592015986806,computed,,,p2db,p2db,p2db,264431.2867688896,0.07316082041891736,-0.06867819847471558,0.0015498614454095491,0.006032486028261344,-2.638650016366373e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.8280441487024,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7371592015986806,486.82493318617344,486.82493318617344,489.7249331861734
343,0.006880000000000016,2e-05,481.98362927384005,9.891854641269622e-05,0.1856766346656231,2.2830875817367753e-08,75144.38106072876,0.7416173803180731,0.7416173803180731,0.7416173803180731,computed,,,p2db,p2db,p2db,264342.6214497118,0.07308407890583593,-0.06855690347512879,0.001508775787228807,0.006035953858559234,-2.640623282534893e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,481.98362927384005,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7416173803180731,486.82493318617344,486.82493318617344,489.7249331861734
344,0.006900000000000016,2e-05,482.1387771921129,9.891214388355767e-05,0.1858682402141383,2.2851477291810355e-08,75597.2641047486,0.7460869884505166,0.7460869884505166,0.7460869884505166,computed,,,p2db,p2db,p2db,264254.1569421479,0.07300761486364765,-0.06843614204204879,0.001467904178222013,0.006039379642225452,-2.6424045737952206e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.1387771921129,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7460869884505166,486.82493318617344,486.82493318617344,489.7249331861734
345,0.006920000000000016,2e-05,482.2934920996885,9.890573331100993e-05,0.1860586175949127,2.2871918161466776e-08,76051.30841842221,0.7505680574233625,0.7505680574233625,0.7505680574233625,computed,,,p2db,p2db,p2db,264165.89119109587,0.07293142617566067,-0.06831591036619732,0.0014272454366799755,0.006042763891394475,-2.645251141394911e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.2934920996885,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7505680574233625,486.82493318617344,486.82493318617344,489.7249331861734
346,0.0069400000000000165,2e-05,482.4477781334085,9.889931473677062e-05,0.1862477816564116,2.289220031932185e-08,76506.51718497566,0.7550606186526095,0.7550606186526095,0.7550606186526095,computed,,,p2db,p2db,p2db,264077.8221699681,0.07285551073684902,-0.0681962046535731,0.0013867983838126274,0.006046107114381526,-2.647292969039372e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.4477781334085,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7550606186526095,486.82493318617344,486.82493318617344,489.7249331861734
347,0.0069600000000000165,2e-05,482.60163937120774,9.889288820205623e-05,0.18643574715165537,2.291232564566609e-08,76962.89358451182,0.7595647035234327,0.7595647035234327,0.7595647035234327,computed,,,p2db,p2db,p2db,263989.94788055826,0.07277986644302732,-0.0680770211221927,0.0013465618440556453,0.006049409815780723,-2.650890457665811e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.60163937120774,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7595647035234327,486.82493318617344,486.82493318617344,489.7249331861734
348,0.006980000000000017,2e-05,482.7550798319058,9.888645374758447e-05,0.18662252874328947,2.2932296008722247e-08,77420.44079017545,0.764080343352336,0.764080343352336,0.764080343352336,computed,,,p2db,p2db,p2db,263902.2663532644,0.0727044911977318,-0.06795835600137608,0.001306534645789002,0.006052672496650978,-2.6545062545638154e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.7550798319058,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.764080343352336,486.82493318617344,486.82493318617344,489.7249331861734
349,0.007000000000000017,2e-05,482.90810347712625,9.888001141357587e-05,0.18680814104514315,2.2952113269754234e-08,77879.16197066211,0.7686075694119133,0.7686075694119133,0.7686075694119133,computed,,,p2db,p2db,p2db,263814.77564609586,0.07262938291425114,-0.0678402055378346,0.0012667156215477118,0.006055895655856167,-2.657891912637156e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,482.90810347712625,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7686075694119133,486.82493318617344,486.82493318617344,489.7249331861734
350,0.007020000000000017,2e-05,483.06071420898314,9.887356123975656e-05,0.18699259857988867,2.2971779277865745e-08,78339.06028009251,0.7731464128309155,0.7731464128309155,0.7731464128309155,computed,,,p2db,p2db,p2db,263727.4738460981,0.07255453948885289,-0.06772256596885838,0.0012271036066887914,0.006059079788738134,-2.6620548335132277e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.06071420898314,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7731464128309155,486.82493318617344,486.82493318617344,489.7249331861734
351,0.007040000000000017,2e-05,483.21291587308787,9.886710326535772e-05,0.18717591588225455,2.299129588268028e-08,78800.13886379714,0.7776969046513411,0.7776969046513411,0.7776969046513411,computed,,,p2db,p2db,p2db,263640.3590677351,0.0724799588308851,-0.06760543354959272,0.0011876974430808304,0.006062225390437937,-2.6660647379009306e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,483.21291587308787,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.7776969046513411,486.82493318617344,486.82493318617344,489.7249331861734
